NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
210055513866,2022,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1088.0,1058.0,1067.0,1077.0,509.6,357.1,371.1,411.7,DACBBDCAEAADEEBEBECEDADCADDEACBADBACCDACAACAA,CBCBDCACEEDCDCBBAABDDCDAAEAEBDEBACACBECCEBBCA,CADCECBBABBCBACCBDCECDCEABDBDCADECACABADDACBE,DBBDBDCBDABCAEDCBEACBDCECBADCABACCDEACABBBBBA,0,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,100.0,40.0,40.0,120.0,40.0,340.0,B,D,F,F,2,B,A,B,C,A,B,B,B,A,A,A,A,A,B,A,B,C,A,A,B
210057839695,2022,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1088.0,1058.0,1067.0,1077.0,405.2,529.7,481.0,589.3,CDDCBAAEAADCCBDDCAEBBBAEEBECDBACAEDCABDCEDBAB,BBDDAEECBECEACDDCDABBCCADECDAECADECDEEAABDCDC,BEDEACDADEECBCDDEDAECABEDABBBBEBCACEBCECDBCAA,BCEBEDEACDABBEEBDADBCBAABBCCACEBCDBDADCAABAAB,1,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,120.0,40.0,40.0,120.0,40.0,360.0,B,C,F,B,6,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
210055625867,2022,3,M,1,3,1,2,0,2,,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1085.0,1057.0,1068.0,1075.0,618.2,534.5,531.8,543.6,AECBBEDCABDAEEABAEEEACDCBACCCDBEAAECBBCCCDBCE,BAACEDEADADEDABDAAEECAEABEDAABDECADBABADCEBAB,BEEBDCACDACBEECCCEEEDECEBACBECDEABDAADADBDBAE,AAACEBEABBCACDBBCACDBADCAAACBDDABDEABEDECABBB,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,120.0,120.0,80.0,100.0,80.0,500.0,E,B,B,A,5,B,A,B,C,A,B,B,A,A,A,B,A,A,B,A,A,E,A,A,B
210056582464,2022,3,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,0,1,1,0,,1057.0,1068.0,,,517.5,511.5,,,DBDACBECDBAABBEDDADBCCCEBEBDBBBDBADCAEDDABAAC,BCEDBCCCDADABBCEBECADDBADEBAC.EDBCCAACBDBDAAB,,0,,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,,1.0,140.0,180.0,120.0,140.0,120.0,700.0,D,B,A,A,4,B,A,B,C,B,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
210055674682,2022,2,M,1,2,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1087.0,1056.0,1066.0,1078.0,379.9,446.3,360.1,483.1,CBBAEAAEEEBDEBAADADDDBDEBCBDCEACBEDBAEBBEEEBA,EDEAAECDCCDBDAEECDECABCAAECDEEEDDACBBCDCADEEE,EEDAEBEBDBAEEBCEACEADDDACDEABAEDEEBCEAECABCBD,CBEAADEDDADACEEBCBADDCEACBEDADDBABDCEAEABBDEE,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,100.0,160.0,120.0,120.0,80.0,580.0,E,G,C,D,3,H,A,B,C,A,B,B,B,B,A,A,A,A,B,A,B,D,A,B,B
210055681854,2022,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1086.0,1055.0,1065.0,1076.0,556.1,556.7,538.6,634.5,ECBDDECAAECDCAABEEBDAECAABBCBDCEEAACCCCDEEAAB,CEABCDAEDEABECBEBDABCDDDACECEBDDACCECEBDCBDCD,DBBEECABADABBDEABCCDAACECCCDCAAEDDBBACAEBDEDC,ADECBBABEAACBCBDDEDACEDBBCAABBABDBAAAECDECADC,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,140.0,200.0,160.0,200.0,200.0,900.0,E,E,D,B,2,B,A,B,D,A,A,B,B,A,A,B,A,A,B,A,B,C,A,A,B
210055222545,2022,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1085.0,1057.0,1068.0,1075.0,384.7,495.3,549.1,617.7,BACDBEACDAEDCEBEBDDECAACDACEBBADADBDBABBBACCD,AADBAEDBABDCCABDBAAEABDCDECCABBBDACDAEDDACAAC,ABEEDCCCDACBBBCBABBAEEDEBAECCCEAECCABDADCDCAB,BBDECBDDCCCEBEBCECDBADDBAACBEECBCDAEEDCEAACBB,1,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,160.0,200.0,180.0,180.0,200.0,920.0,E,F,D,D,3,D,A,B,C,B,A,B,A,A,A,B,A,A,B,B,A,D,A,B,B
210056437055,2022,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1087.0,1056.0,1066.0,1078.0,483.2,557.4,558.8,501.5,DBDCCCAEDCBCBCCE.CEECDDCEDEBADBDCADCDBBBBEBCB,DADABADDBDECBBBEDEEDABADACDABCBCDAEAACEADDADB,AEADBDEBCACADEAAADACBCDEBCAAEBCACDBCEBBBEECCA,CEEDDCADDAABEBBBDBACBDCADDBCEBBBCDBBEECCCDECB,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,120.0,120.0,140.0,620.0,H,C,B,A,4,B,A,B,C,A,B,B,A,A,A,B,A,A,B,A,A,C,A,A,B
210057839650,2022,3,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1086.0,1055.0,1065.0,1076.0,403.6,330.1,408.5,417.2,AEBCCBBCBDAACCDDDEACDBCDABDECAEBECDABCDEAEBED,AC*DD*CEBADBCEABD.CAEDDBBAADBCECBAECAEDDDCDAB,EBBAACCBAEABDAEDBCEACBDAACCDEBEDABADCECBAEBAD,CAACDBCAEBDAEBDAAEDBCACDECDBABACBADEDBBEDCBAE,1,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,120.0,200.0,120.0,160.0,120.0,720.0,B,E,C,B,4,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A
210056660402,2022,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1086.0,1055.0,1065.0,1076.0,576.0,502.3,456.4,476.2,AACBCECDEBACADCCEBBABCCACBCDEDEACBAECBCEDADAC,ADACEDCDDEAAEAEBEBABDBECAEAABBDADACBEBCABEAAA,ABBEDECCAAAABDEADDEBAEABEDCBBDCCADACAEBADBEDA,CDCCCBBEEAACDBAEDDCACEEADBABBEDAEDEBAEADBABDD,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,120.0,40.0,40.0,120.0,40.0,360.0,B,B,A,A,4,B,A,B,C,A,B,B,A,A,A,A,A,A,B,B,B,E,A,A,B
210055440914,2022,2,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1087.0,1056.0,1066.0,1078.0,556.1,585.6,541.7,681.8,ADCCDBEDCCACDAEACDECDABEDEACDABEAEBABCCABECBB,EDCCBDDDBAEABDBDEAEDBDCADCEDBABDCAEABCBEAA*BB,DADDBADBCCCECAAACEACCECCBEAEDBBABDBCDCEBEDEBB,BBE.ACAED.CBBBBAAAABDDEACCBECBEEBCBDACEBDBCAD,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,180.0,200.0,160.0,200.0,200.0,940.0,C,C,B,B,5,D,A,C,C,B,A,B,A,B,A,B,A,A,B,A,A,C,A,A,B
210055507909,2022,3,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1088.0,1058.0,1067.0,1077.0,491.4,627.8,583.6,681.6,BBCADCBDDBADCEEBBBABBAEDBEBAACEBCEECABBEACBBC,DBDAAADBBDBBDDDDAEABCBBCEEDDBDEACADDECDBBEABD,DDBEDDACCDBDBDDADBACACECCECDBDEACACDBBBBDCCCC,ABACBDECAABDBBAEDCEECBCAEDDABEEECCEBAEDABECAE,0,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,180.0,200.0,180.0,200.0,200.0,960.0,E,E,D,B,4,D,A,B,D,B,B,B,B,B,A,B,A,B,C,A,A,C,A,B,B
210056934954,2022,3,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,E,A,A,2,A,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B
210056912611,2022,5,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1085.0,1057.0,1068.0,1075.0,530.4,484.1,505.2,604.0,ABADEBBEADAAAECE.EADAECAEBCCDABDDDBCDBACDAEDA,AAAAEEBEDACECDBCAAEDCAEEDDCEBBADBCEEABCEBBEAA,BD...BCBDACDBECBECEABDDCBAEAACEAAAAADBCDCBBAA,BDDCDBEDAECCAEBBDCEDEBEADBEAEDCACABABAAEEACBA,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,120.0,160.0,120.0,140.0,140.0,680.0,E,E,C,C,6,C,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
210057818803,2022,3,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1086.0,1055.0,1065.0,1076.0,570.0,481.2,489.7,616.1,EBBDCEBCBBCADDDDBDBCCCBACABBCBBEACEBAEBDDACDE,CAABDBEADEADDBEABCABAECEAADCCEBABEDCEAECDBCEE,DCB*EBBBAACBBDBBDDDBEDAEBCBDBADABCAEDCBCADDBE,CEBAECDBEDADCCCBBECDCDACDDDCBEADABBCCDBDEEECD,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,100.0,120.0,80.0,80.0,120.0,500.0,B,E,C,B,3,C,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,D,A,A,B
