NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
190002764890,2019,3,F,1,2,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,504.0,509.0,514.0,516.0,511.7,481.2,501.8,417.2,CECBCECAEEBAECEBBEABDCCDADDBCBCCAECEDBDEDEBCC,ADEECEECAAACCCDABEAABACBCDEBDCACACCECECDDDEDA,99999CBADABCAEAAEAADDAADAADBCCBBDEBDBDCAEBCBEAAEBC,DCDEBBDBDCBCBDCDBEEDDBCCDBCEDBCDBCDBEABCCDBDE,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,120.0,120.0,120.0,100.0,580.0,B,D,A,B,7,B,A,B,D,A,A,B,B,A,A,B,A,A,B,B,A,C,A,B,B
190002213339,2019,4,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,E,F,C,3,B,A,B,C,A,B,B,A,A,A,B,A,A,B,A,A,B,A,A,B
190002532331,2019,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,506.0,509.0,514.0,517.0,446.3,550.5,533.3,523.9,EDDADDADDAAABADBDCDBCAEACDDDCEDBBBEBDBEECCCBA,CEAEAEABABAAADBEEAEDBECEDCBABBECBACECEEBEAADD,ABDAD99999BBACCEECABAAADDEEEDEEADEAAACDAEDECCCCCEE,ABCDEBBBDEAADABCABCDBEBACBADDBCDEEAACBEBAACEA,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,120.0,120.0,120.0,140.0,620.0,B,B,C,A,4,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190002543096,2019,5,F,1,2,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,506.0,509.0,514.0,517.0,445.2,477.1,425.1,390.0,EDACBECEBEEDCEAEDADDBABDDEEBDEDABAECCBEADCBED,CCAEAEDCBEAAAAEEABCBBEBBBABABBACBDDDCDAEEEACE,CDCCC99999BDBEEEEECAAADEAADCCDDDDDDBEBAEACCCBDEADD,CBCABCEEDBDCEBCCBBEBECDCEABBAEDEBABCDBEDABCBC,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,160.0,200.0,160.0,200.0,200.0,920.0,A,A,F,A,3,A,A,B,C,A,A,B,A,A,A,A,A,A,A,A,A,C,A,A,B
190002539636,2019,3,F,1,3,2,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,504.0,510.0,513.0,516.0,504.0,509.3,512.3,559.6,EADADEAAEADCDADCBACBDBEEDCADACDECDBCAABEDCBDA,AEACCBADACAEABCCCDAECABAECBEEBCECEBADEEEABDAB,ADDAC99999DBCBECEADECDDCEBCCBEADEBADCCDCBAEEBDAAEA,CEAECBEBDCACADBBCAEDCDBCAEBAECAECBECAEEBCEDBC,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,100.0,120.0,100.0,120.0,120.0,560.0,H,E,F,C,5,B,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,D,A,A,B
190002543322,2019,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,505.0,510.0,513.0,518.0,427.0,456.7,438.4,515.0,EDDCCCDBCDDEAECABCDCDADBACCBAECABBEAADDECAECA,AEBBACCDABCAABAECBCBEAABCABCCDBDCABEACEDABDED,99999AABCCABDCBEEACCAADEBADCDAEDABBEABADBCCECEAECD,BDECADADCDEBEDDECBAACBEBDECBCADACADCEEBEDACDE,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,140.0,120.0,160.0,120.0,160.0,700.0,B,B,A,A,4,C,A,B,D,A,A,B,A,A,A,B,A,A,B,B,A,D,A,A,B
190002532536,2019,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,504.0,509.0,514.0,516.0,487.6,566.2,566.3,604.0,BBCDCEDCEADADCCABDBEBBDEDCCBCBDDBDDECBADDBDAB,ECAEECDCABCDDDBEEAADBDABCEBABCACBADBEEDBACADE,99999EBEDABBECCADDEBDADDEBABCBDDACADBCDAAEEBCCAEEB,CAAECBEADCCBADADBCBEBECBECBABAACEBCBBECBADADA,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,160.0,140.0,160.0,160.0,120.0,740.0,F,G,D,D,4,F,A,C,C,B,A,B,A,A,A,A,A,A,B,A,A,A,A,B,B
190002238957,2019,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,503.0,508.0,512.0,515.0,477.4,526.9,529.8,504.0,AAEEABDEECCECAACDBACCCDDDBCBCBBBBBCCBACEEBCBB,ABA.ADBEEEAEAAABDBEABDABAAABBAECBDECEEBDECCAE,BBEDA99999CADEEBCDACBDAEDEABEACBCBDAADABEEACCABACD,ECAAEBBBABACDDEEBCAAAAEBACDEAAEBBBCADADDBEACC,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,140.0,160.0,120.0,120.0,120.0,660.0,E,C,B,B,4,B,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,B,A,B,B
190002528598,2019,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,503.0,507.0,511.0,515.0,414.1,349.7,474.3,640.7,DDDECEEDDAAAADBAADAEBEBADBCEBBACEECBBABECBDAD,BEBBAEAEDBABAEAAAAADCEDACEAEEDDBCEEDEDEEABDDC,CEDDE99999ACACDBCAEDDAEEEEDBEEACACBADEDAACCACCEECE,EEBADBDCBBCBCDEADECDBAEBABDEBEBDBADABEEADCCDE,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,120.0,120.0,0.0,480.0,B,B,A,A,4,B,D,B,B,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
190002202884,2019,2,F,1,3,2,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,504.0,510.0,513.0,516.0,390.8,459.2,470.4,447.0,CACADCBBAEBEDAAABAADDECEDABABCCDADBDDDACCBBDB,CABCCBBECCBAAAAADBAEECEBBACCEACBBEEACDDDABDCE,DBBED99999AAAAEAEACECBCEBDADECEEDEABCBCBBEEEEABCEA,EAEDCBAEACBCAEDBBDEDDDECCBADCACCEBCBCBCDEDCCB,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,120.0,120.0,120.0,60.0,540.0,C,D,B,C,4,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,B,B
190002220946,2019,4,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,503.0,508.0,512.0,515.0,493.1,507.3,473.5,372.4,AEACBCDDCBBECBBABEDEDEEDDBCBCCDEEBAEAABAABAAD,BDAEABADCECBACDBDCEEBACBCAEB*ABBBCEDACDABABAD,CBAED99999DCDBBADECAAEACCEACBDCBEDAEADBEEBCDCAEACA,EBBDCCECEECAABEDCDCDDDACABCECBEEEBEAADDDBCDEE,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,140.0,120.0,120.0,140.0,100.0,620.0,H,C,B,B,2,B,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,C,A,A,B
190002224515,2019,2,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,504.0,510.0,513.0,516.0,577.9,533.7,577.4,646.8,ABAAEEABEBCDEDBABCEBDBCEDDBBAECBCCEEEDCCDBBCB,BEECAEDDADBEABEDBBDEBAEAEABCBBBACEBEDAAACBDCB,ADBBE99999EADCECDACECEDCDDACBCDDECDCEEAEBDCEBEBACC,BEEEDBBEDEABAACDBDBABEECADEAABCDEBEBCECAAECAD,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,160.0,160.0,160.0,160.0,140.0,780.0,B,E,C,C,8,C,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,C,A,A,B
190002553734,2019,4,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,505.0,507.0,511.0,518.0,333.3,496.0,528.3,433.8,ACCEDADADBDEEDAAECDDBEACEABBAADDEAEAADABDCCCA,DEEDABAADBABEBAAEACADCDAAEACCBDDABAEACBBBAACB,BBDBD99999CCAABDDEABEEAECEDAECECBBCBEAAACDCBEAAADB,AEBCADBBAEECDEAECAECACEAACCEDCCCEBACECABAEDDA,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,80.0,60.0,60.0,0.0,320.0,H,D,A,B,5,C,B,B,D,B,A,B,A,A,A,B,A,A,B,A,A,D,A,B,B
190002553763,2019,2,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,504.0,510.0,513.0,516.0,510.9,495.7,475.5,501.6,DEACDEBBACBEECDBACBEAACACACDBDDBDACCEEDCDACEB,ABDCBEDDAABDABCCEADBCDDABCDAEECECBDCECDDEBEBA,99999AEBBADADBADBCCEBADCEACCBCCBDEDCAEDCBEEECACBEA,EECADCCDBDCCBDCBBDBBCCAEAEBCDBDBCDEDCBAABCBDA,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,100.0,120.0,100.0,80.0,520.0,D,D,C,F,5,C,A,B,D,A,A,B,A,A,A,A,A,A,B,B,A,B,A,B,B
190002571882,2019,2,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,503.0,508.0,512.0,515.0,541.9,516.0,541.2,621.2,CBEDECBEEDBCCDEABADBCCAEBBCEDDABEDBDACAAECBDA,ABACBDAEDEADCEBEBCDAEDBCAEDDACABBCECDDEAECCCC,BBDDA99999CBCBAEECECBCDCEEDABADECBDAADCAEAADDDADED,ECDBDEABABCCADCCEEBBDECBBCCEBADCBACECDDEABCAB,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,140.0,120.0,140.0,140.0,140.0,680.0,E,E,C,B,5,D,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,B,B
190002571884,2019,3,F,1,5,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,505.0,510.0,513.0,518.0,365.0,541.1,570.9,574.2,BEBCDDBDBDDEBACDEDAADBCECBEDCDBDCCEBCEDDBECAC,EEACCEDDADEDACAACBABDCBABABBEACCBABDDAEADACED,99999DDABCDBCCBCCAAEEBDDEDAADCBDBCDEEED*EAEABABACE,DAABADCBABDBCCBDDBCCEDCACBDDEDECDACBADCDAEDEB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,120.0,120.0,80.0,560.0,E,B,A,A,7,A,A,B,C,A,A,B,A,A,A,A,A,A,A,A,A,B,A,A,A
190002575507,2019,4,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,506.0,508.0,512.0,517.0,376.8,448.6,471.2,461.3,ECDCABAAEECCBBEDEEEAEECEDDDDDCDAABBCBAAADBEDA,EAADABAADACBCCCBABBCCAAEAAACDACECDDCEBAAAADED,BBBBE99999CEACEDDBBEAEEADBAADDEEDDDAAECBECACCCCCDA,ADCBDBDCCAEEBBCCCBBCBBDCBCCEAABDCAECCCBDDBCBA,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,160.0,200.0,160.0,180.0,120.0,820.0,B,D,B,C,5,C,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,B,B
190002575412,2019,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,503.0,507.0,511.0,515.0,363.2,443.3,425.3,453.1,DACBDDEACDDCCBAACCCAEADDDEEEBBAEAAEEACBDABACB,DCECBEAADBCCEEBCACDCCBCAADBDDDCAACDCAADAABAAB,DECBC99999BAACEACAEBACEEBCDDAEADADCBBAEEADEAEAECBE,EBBDCCDCAEBBADEBCEACAEBAAEAEEAADEEAAAAEDBEDCE,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,40.0,100.0,80.0,60.0,80.0,360.0,B,C,A,A,5,B,A,B,C,A,B,B,A,A,A,A,A,A,B,B,A,C,A,A,B
190002557370,2019,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,1,1,0,,507.0,511.0,,,447.9,446.9,,,CECDACACDBECDAEABADCCBEDCBABEDABEADEABBDEBADE,BCABA99999DCDBCBADECBBDEDCEBAEBCCBAECBEDAEADBCECCE,,0,,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,,1.0,80.0,120.0,120.0,140.0,80.0,540.0,C,C,A,C,2,B,A,B,C,A,A,B,B,A,A,B,A,A,B,A,A,C,B,A,A
190002532979,2019,2,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,505.0,507.0,511.0,518.0,682.2,673.5,579.2,835.1,BADCCEBBDCACDEEBBEBACBCDDBCBABDBDBEBEADEADCAE,BAECABABABDCBCEEEBCACCCEDDBCCADBAECBADBDDAADB,BDABE99999BABDACDBECDAEECDBECDBCBCEADCAAABBBBCCCEE,DBEBAECBCDBACECECEDCBDCBEDCDABBCAAEDBEDACADAB,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,160.0,160.0,180.0,180.0,200.0,880.0,F,G,D,D,5,D,A,C,D,B,A,B,A,A,A,A,A,A,B,B,A,E,B,A,B
190002569165,2019,4,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,505.0,507.0,511.0,518.0,455.2,490.6,374.1,422.2,CBCABACBADEEEDAAAEBBEBCDCDCAADDCBCDEBCADBDAAB,ECBCEBAABADBEBCEA..ADBDCEDCCBDEBCCADCAABEADCB,EBDBD99999BDABCAAADDEABCBBBBBECCCAEBABEEDEDEBBCDEC,BBBCBBABCDEBDDCECBEAADEBABDDECBCEECDCDCBABCEB,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,100.0,100.0,80.0,80.0,80.0,440.0,H,H,A,A,4,B,A,A,C,A,A,B,A,A,A,A,A,A,B,B,A,C,A,A,A
190002554547,2019,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,504.0,509.0,514.0,516.0,456.7,346.8,462.2,538.2,ACEAEABCADBCAACADAADCBDEAABBEDAECBDCCAAAAECBE,ABBEABDDCECBEBACCBDEBDCAEBADCDCAEBDECACBEBAEE,99999EBACDCACBECBBEADACEDBADCCBEADBAEECAECCECDDEBE,EEDECBADDECCACDCCBEDEECBCADCAAEAECDACACEADBBB,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,100.0,120.0,120.0,100.0,80.0,520.0,C,C,F,F,3,C,A,B,C,B,B,B,A,B,A,B,A,B,B,B,A,D,A,C,B
190002540061,2019,2,F,1,3,2,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,505.0,507.0,511.0,518.0,514.6,462.6,486.6,508.9,BECACDCBBCACDEBAACAACACDEABCDEDBCAECEADBBEADA,CECADBABABDBBCBAACDECABCBDDBEEEAEAECBABCDEEDB,BEABC99999CCBEDDAADCCAEECADCABCCDCEBCBAECACEBDBDAC,DEACACCBADEBEACECBAAEAEDECDECDACCEBBCEBAAD.ED,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,160.0,120.0,120.0,60.0,580.0,B,G,A,D,6,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190002540102,2019,2,F,1,2,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,503.0,507.0,511.0,515.0,529.8,407.6,457.9,532.1,CEEDBEDDDBCCDAEDBEEACDBBABCDBDBEEDCCEEDDCDBDC,ABDCDBCEABEDCCABDCDCBABBADABBADAEABCCAEDEDAAA,BEDBC99999DDDBBEEBDEDAAECDEBDCDECBADDDCEACDABDABBE,ECBAEDCBABCEADDEACCCEABAACBEADBCBBEAADDDCECAB,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,160.0,80.0,180.0,0.0,540.0,B,C,A,A,4,C,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,B,A,A,A
190002558118,2019,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,505.0,510.0,513.0,518.0,534.5,574.8,589.4,480.8,EEDBCACCBECCEBEBBEACBCCDBBEDABABCCECEEBEDDCBC,EECCEEDBADCDDBCBEBEADEDDBDBCEBAECDCBDEDEDACDB,99999DCBBBBBBCBCEAAEEADEDAAAECBEECDCAECEBCEDBDEBCC,DDBCABCCBCEDCECECBBBABEDBBBEBDDCECCBCEDCCEDDB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,140.0,120.0,120.0,160.0,140.0,680.0,B,E,A,B,4,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190002579868,2019,3,F,1,3,2,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,505.0,510.0,513.0,518.0,517.6,530.1,463.2,529.9,DBCCCCBDDCAEBEABEEDDDAEBCAACABBEACDCEDDECBCBA,BECCEBDCBDDAABCABBACDCDAEDDBEAEDEACADEDBCBDCE,DBBCA99999BDEDAADACECBEDEAADACDEBBCDACBABCABADECAB,DACCABEACDEBCDEECBABCBEDEBCEDDEBEBDBEACEADBDD,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,120.0,120.0,180.0,660.0,B,E,C,C,3,B,A,B,B,A,A,B,A,A,A,B,A,A,B,A,A,D,A,B,A
