NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
210053128966,2021,4,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,1,1,0,,882.0,891.0,,,459.1,424.3,,,CBDAEACBCBCBEACBDCABCAEBACAACEDAEBBDBACBCECBE,99999ABCBAEBCABCAEBADBEBADCDBBDDADCECABBEABEDCACAD,,1,,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,,1.0,80.0,100.0,80.0,100.0,0.0,360.0,A,C,A,A,5.0,A,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,D,A,A,B
210053417718,2021,3,M,0,0,0,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,910.0,879.0,889.0,900.0,524.4,550.9,509.0,496.2,ABDECECDBADDBCCDACECCB*AEDCEDEBBEDEBDAADCECAA,DAAECBDBADEDEBEAEDEBBCEECAECBCAEBADBDBCBAEADB,ABABC99999BEDAEAEEBDCDABCDBECACEBCBBCDADDAAADEB.BC,EADCBECDBBADEAAABEADEBCEBDAADEECACABEDECCDABE,0,ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE,1.0,100.0,120.0,120.0,120.0,80.0,540.0,H,E,A,A,2.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,D,A,A,B
210052486009,2021,2,F,1,1,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,910.0,879.0,889.0,900.0,565.2,579.1,562.1,718.0,CDEECCDDBCCBABDDDADDABDBBDCDDBCBEDEABAAEBDDEA,BCACCAADABCBEBBABDEABCECDCECBDAAEACBBBBAABBDB,CAADB99999BDCDEADCEEDDDADABCEEBDCCABCCBBBBAADEBCDC,DBDACDDEAEECEBBCEDADBBCDCDBCDBCDCCDDCECEAADCB,0,ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE,1.0,160.0,200.0,180.0,200.0,200.0,940.0,E,G,D,D,3.0,G,A,C,D,A,A,B,A,A,A,A,A,A,B,A,A,D,A,C,B
210054220472,2021,2,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,910.0,879.0,889.0,900.0,617.1,502.6,516.1,592.9,ADCECDCACECABBDCBEBAABCEDDABAACEECBADDABCEBCE,BDCCDADDCEDCABAAEAADBCACDAAABD...............,BBBAC99999CCCDEADEBCAADDEEBAEABEBAAACEBDBABADDABBC,DBCADDDEABAACDCBDCADCACEDCCCBBEBACEEDCEBADBDA,0,ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE,1.0,120.0,120.0,120.0,140.0,80.0,580.0,E,E,C,B,3.0,D,A,B,C,A,B,B,B,A,A,A,A,A,C,A,A,D,A,A,B
210054289713,2021,2,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,G,C,D,4.0,G,A,B,C,A,A,B,A,B,B,B,A,A,C,B,A,E,A,B,B
210053876473,2021,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,912.0,882.0,891.0,901.0,371.8,461.0,361.0,455.2,ACEBDABACDEEDEACEECCBAEBDBACABEADDDBEBBCEBDCD,BBBDEDAAADCCBAEDDBABADBA*DBBCAADBBEABAABCABBE,EACDA99999ADDABDCEEDADBAEBDEAEACEBDDCBEDBBECADDEAA,ADEBEEDBCEABBEEAAEECECAEBCACECCDAEAADDEAAACAB,0,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,6.0,0.0,0.0,0.0,0.0,0.0,0.0,B,C,A,A,4.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
210053739660,2021,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,912.0,882.0,891.0,901.0,393.2,436.2,493.5,669.1,DADCCBDEBDEDDBCCDEBBBBEDDBBECDCCCBDDEABCBCAAD,ACBCBBDCBAEACBEBEBEACABABCACCDCCECDEBADAAAECB,99999DEABADABEEDABDDBAEABBCABCDBDDCDDACCDECAAADCEA,BDCAEBBCDDEBBEBCCBCBDAACCACACBBACDEBCBDACEDDD,1,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,160.0,200.0,180.0,180.0,200.0,920.0,C,C,B,B,2.0,A,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,B,A,A,B
210052906585,2021,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,910.0,879.0,889.0,900.0,472.0,546.8,517.8,398.9,CCEDCBADADCABEADECBDADAEBDDBCDEEEBCEDACAEBAA*,EDDCEADBCADAEBBBCDEBBAEECAABACBEBAEDDAABCAECA,99999DACAABAAEEADCBADADAAEBCDAABBABABCBBDABACDABAC,EADBDBDEABAACEABBAECAACEBDCADBDCADEBCBABDECDA,1,ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE,1.0,100.0,120.0,120.0,100.0,80.0,520.0,C,C,F,B,7.0,B,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,D,A,A,B
210053420322,2021,3,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,912.0,882.0,891.0,901.0,522.9,563.4,527.7,561.6,AABCBADBECEEDADEBADACEADABCEAEEDEEBBCBCBBCCED,BADBAAEDEAABDEAEECADADEDBBDCDEABABA*DEBBCAEBA,BDAAC99999DEDAECABACCAEAADEACCDABEDDDABCEDEDCBBBCE,DCDDEBAEEAAABBAACEEBBCBDCCBBBDBABDACCDAEBBABB,0,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,140.0,160.0,120.0,160.0,100.0,680.0,H,A,A,B,4.0,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,D,A,B,B
210052751285,2021,1,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,909.0,881.0,892.0,899.0,496.2,464.2,496.9,453.5,ABBCBCDEACBECECBCAACBEBDCDEDCEBDACDBCDDEBABDE,ACCDAAEBDBCDDAACDABCCBEAEBACBAABCBCCADCCCABDC,AAAAE99999CDADEDDBCDCAABBADCAEBCBBBDCDEAACCDABBEBD,BAABCADACBDCBBCBBCBDABADBDBDCABDBADBADBDADECD,0,EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD,BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA,ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC,EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB,1.0,160.0,200.0,140.0,180.0,160.0,840.0,E,E,B,B,3.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
210051730209,2021,2,M,0,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,B,F,A,3.0,B,A,B,B,A,B,B,A,A,A,A,A,A,B,A,A,C,A,A,A
210052960580,2021,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,910.0,879.0,889.0,900.0,583.8,614.6,594.4,694.1,ACEECCBADCCABABCBDEDABBEDACAEDCBEDBBEAABDBACE,ECBCCADBCECBABBAEBEAAEEDCAEBDBAAAECBDABACAEDA,CADBB99999BDCDEADCEDBBDDCABBEADADCBACDADBCAAEBACCB,DDCADCCD*EDBABADBCABCBADCB.CCBCEACECDBECADDBA,0,ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE,1.0,160.0,200.0,160.0,200.0,200.0,920.0,E,C,C,B,6.0,B,A,B,C,B,A,B,A,A,A,B,A,A,B,A,A,C,A,A,B
210054181401,2021,2,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,911.0,880.0,890.0,902.0,421.5,603.2,538.2,663.4,CDCBADAADCABDEDCDCBDDDEACAAAEBDAACBABDADCDCAB,CABAABDCBBABCECEADBEAECDACAEBBEDBABDCADDABDCC,ADBCA99999BDEACBEAECDCBAEDDBBAEADEEBBDDCCADDDAADEB,BCCCBEBBEBDDECDDCEBADAEADBABAEDDCABAEEABCABDA,0,CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB,BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC,ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD,ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA,1.0,140.0,200.0,160.0,160.0,200.0,860.0,C,E,C,F,4.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,D,A,A,A
210054431389,2021,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,912.0,882.0,891.0,901.0,534.8,576.5,523.3,605.9,DABDABABEEDCBDBDEAEAABADDADEBACBBEBDCBEABECCE,CDABAAEBBAEBDDEBEDDDAAECABDBCBBDBCACDEBACAEEB,99999ACAEEDAEACCADAABBEDDCDBBADDBDECBAAADBDEACBCEA,CDEDEEAABDDABEACCBBAADEDCDDECBEACEDABDCDBABCB,1,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,160.0,200.0,180.0,200.0,200.0,940.0,E,B,A,A,3.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B
210052654968,2021,2,M,1,4,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,909.0,881.0,892.0,899.0,564.6,566.0,537.1,525.0,BECDABEDABCBCCAAADCABEDCCBEBEBEDABADDCCDCACAA,ABECCAEBDAEBAADEABADABEBEDAAAABBAEEDADCDCDBDD,DABDC99999CDABCCDBECCEDDCBCCADDCBCADABEAAECBAAAEAC,BEAEBCDECBEAAEECBBDBACDEDBABDEBCCBCBDDCBBEAAD,0,EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD,BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA,ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC,EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB,1.0,120.0,160.0,120.0,160.0,140.0,700.0,E,H,B,B,2.0,C,A,C,C,A,A,B,A,B,B,B,A,A,C,A,B,D,A,B,B
210053393203,2021,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,912.0,882.0,891.0,901.0,409.9,470.7,497.4,561.4,DADCBCAEBEACDBBCDBEACDCDDEADBECBBDCAABCEDBECD,CADBAAEDBAABBDECABBEAADCBBDEACBDCDAEBCEACBDBC,99999DEAAEECBAADACAECAEABCDACBABDCCABABADBBEACCCEA,BBCDEDBCADCBDEBCCDEBADAECECBBAABDEBABBCAEDBCC,1,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,140.0,200.0,160.0,160.0,200.0,860.0,C,E,D,D,4.0,B,A,B,B,A,A,B,B,A,A,A,A,A,B,B,A,A,A,A,B
210053449622,2021,3,F,0,4,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,912.0,882.0,891.0,901.0,399.6,489.0,449.7,512.2,DACABEBCACDEADBEAAACCBCDEABEAECDADBAECEBDABCD,CBABCCEBEADBDDCCEABDADECAABDCDAEACBCBAEDEDCAB,99999BDABADCEACDBEADEABCABCBCDDADEAADCAEACBECEBEAE,BEDAAEBCBCABEEACEBDBBDAEAECDBDBACDACBACBDCDCD,1,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,120.0,200.0,120.0,160.0,200.0,800.0,B,C,A,B,4.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B
210054278187,2021,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,910.0,879.0,889.0,900.0,550.8,592.4,591.8,581.9,BBAECCCBDCCEBABCDBDAADAECDDBBDABEDEBDCACDBCDE,BCCCBCDCEEDDEBECCEEBBECBCAECDEAEAAEBBAABDEECB,99999CECAABDCDEAEEBDAEAAEBBBCDDEBCDABABDDABACCBDDB,DDBCDBCEEEBACBDDBCBDCACCBCDBABBCACDEBDEDACDDC,1,ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE,1.0,180.0,200.0,180.0,200.0,200.0,960.0,C,B,A,A,4.0,B,A,B,C,A,A,B,A,B,A,A,A,A,B,B,A,C,A,A,B
210051991137,2021,3,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,2,2,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,B,A,A,3.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
210054263828,2021,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,910.0,879.0,889.0,900.0,410.2,513.1,533.2,499.9,CCEADDEBCCAABBABCCADDBDEBADAECAAEBADBCBCDAACE,BDBCDCBBCACDEDBBCAEABABCEACDACDAAEEABDACCADCC,AABCC99999BBCDEADBBEACDDDBDCDAADDCCACDDBDAAAEDEBDC,DCCDDCCEEAEDCBBCAEAAEBECBBBCCEDEABECBDEDBAADA,0,ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE,1.0,100.0,200.0,160.0,180.0,180.0,820.0,E,F,C,D,3.0,B,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,D,A,B,B
210052422407,2021,5,M,0,3,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,909.0,881.0,892.0,899.0,556.1,580.2,500.7,560.5,BBEEAAABACCDECBDEACCBEEBECDAECCDACADCBEDBACBA,BEACCAEBDABCAAEBABEDCAEBBCAABDAACDAAAEEBCBABA,DACEA99999CEBECBDDCCDACDCDEABDCBCDAAADEADCDAABABDB,DAAECDDDCCCACBECBBDEAABBDADDDAACBCADBDCACDBCD,0,EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD,BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA,ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC,EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB,1.0,140.0,160.0,120.0,140.0,120.0,680.0,H,C,F,B,4.0,D,A,D,E,B,B,B,B,B,B,B,A,A,C,B,A,E,A,C,B
210051449091,2021,5,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,912.0,882.0,891.0,901.0,406.9,357.0,397.0,503.0,EDBACDCAEBCADDECEAEDEDCCEADBCEBCABABECBDDCECD,BABCEDCABBDEBACBCBEACEBCABEDACEDCBDEBDAEBCABC,99999DEDABDABADCEBAACBDAEBBCAEABDCDADBECBBADACCDDA,ADCBEACABCDAEEEEADCBEDEEBCDEADBDBACECBCEBADCB,1,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,120.0,140.0,100.0,120.0,120.0,600.0,C,C,B,B,4.0,B,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,C,A,A,B
210054289989,2021,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,911.0,880.0,890.0,902.0,537.2,400.8,482.0,428.2,ACBEBCABAEEEADCABCADEEDACDEABABDCCAABBADBEBEB,CBCDEDCBACCEDBDDCBDAABACEEDBABABCADEBC*BDBCBA,DEEAD99999EAEAAAABDCBBEEDBCBACABAEEBDCCCAADADABEBE,CAACEACBCAAADDBDDCDBEACEBCBDBABCEBCDCBACDDCBA,0,CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB,BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC,ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD,ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA,1.0,100.0,160.0,120.0,140.0,180.0,700.0,C,C,A,A,4.0,B,A,B,D,B,B,B,A,A,A,A,A,A,B,B,A,D,A,A,B
210053578289,2021,2,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,911.0,880.0,890.0,902.0,424.8,435.8,468.3,427.8,DCCBBDCBBDBCAECBACABBADDDCBCBEDCCDABDDDBBEACC,DAABCDBCCBABDBCDABABCECACDACBBDBBDBADBEDCBDBC,DDABA99999CACAABBACDCCEACCCEAAEADBDABDDCBCAABADBDB,ACEACDBABCACACCBBDDADBAEBCBDBCBDEABADCEEBABBC,0,CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB,BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC,ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD,ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA,1.0,100.0,120.0,120.0,140.0,140.0,620.0,C,G,A,D,4.0,D,A,C,C,B,A,B,A,A,A,B,A,A,C,A,A,D,A,B,B
210053439096,2021,2,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,909.0,881.0,892.0,899.0,538.2,546.2,521.8,554.1,ACDBBDEEABCBDCEACAEDBBDDCBBAEACCADADCCBEDABBE,BCEDEAABADDBCBECBAEEDEEBBDAEABBDCEABBDCAEBECA,ACEDC99999CDBBDADECBACBDCEAACBDDBEDDEACEBCDAECDEBA,DCBECBCEDADACEBCBCBEABAEDBEDBCACDBDBCDEDDDCDC,0,EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD,BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA,ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC,EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB,1.0,160.0,200.0,180.0,180.0,200.0,920.0,C,C,A,A,4.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
210053045451,2021,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,910.0,879.0,889.0,900.0,557.8,613.5,583.3,592.8,AACECBADCECADADADDDCADADDBCBCBCBECDBDBAEBDBDA,CADCDBABCEEDEBBAEAEADEEBCCECBAAAAEACBABBAAADA,99999CDAAACBDDEADEEDDADDAABBCDADCCDADDADDAAACBCCDE,DBEDEBBEDDBCBCBADAAECAEDEBDCDBBCCCCBAAEABCDDE,1,ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE,1.0,160.0,200.0,180.0,200.0,200.0,940.0,C,B,A,A,5.0,D,A,C,D,B,B,B,A,A,A,B,A,A,B,A,A,E,A,A,B
210052008387,2021,3,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,910.0,879.0,889.0,900.0,560.9,564.6,538.9,598.4,ABAECCCCBBDDDEDCDEAAABDDCACDCECBEBBBDBACEBABC,BDECAAABEDBBABAAECCABCABCABAAEDAADAADABABEBCC,EAADA99999BACEEADAEDAADBDABBDAEBCCBECBADBECECBABBD,DDEBCBCCBBDBBEBACCADCACBBBDCEBBBAEDCCBECBEAEE,0,ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE,1.0,140.0,180.0,100.0,120.0,140.0,680.0,E,H,C,F,2.0,B,A,B,C,A,A,B,C,B,A,B,A,A,B,A,B,C,A,C,B
